"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geoData";
"11200";"«Лебедянская ул., 36», Лебедянская улица (от центра)";"37.696138919295";"55.5861504686719";"Лебедянская улица";"Южный административный округ";"район Бирюлёво Восточное";"А693; А679";"Лебедянская ул., 36";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1725363";"{type=Point, coordinates=[37.696138919295, 55.5861504686719]}";
"11201";"«Загорьевская ул.», Загорьевская улица (в центр)";"37.6945814333258";"55.582933265879";"Загорьевская улица";"Южный административный округ";"район Бирюлёво Восточное";"А693; А679";"Загорьевская ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1725364";"{type=Point, coordinates=[37.6945814333258, 55.582933265879]}";
"10824";"«Ин-т Точных приборов», Сельскохозяйственная улица (от центра)";"37.6255397383966";"55.8562760089109";"Сельскохозяйственная улица";"Северо-Восточный административный округ";"район Свиблово";"А603; А238; А71";"Ин-т Точных приборов";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1725365";"{type=Point, coordinates=[37.6255397383966, 55.8562760089109]}";
"10825";"«Платф. Москворечье», Каспийская улица (в центр)";"37.6866558897902";"55.6375735012029";"Каспийская улица";"Южный административный округ";"район Москворечье-Сабурово";"А192";"Платф. Москворечье";"в центр";"нет";"";"активна";"1725366";"{type=Point, coordinates=[37.68665592076, 55.637573132263]}";
"10826";"«Верхоянская ул.», Енисейская улица (от центра) (1)";"37.6622854082059";"55.8564454667091";"Енисейская улица";"Северо-Восточный административный округ";"район Свиблово";"Тм17";"Верхоянская ул.";"от центра";"нет";"";"активна";"1725367";"{type=Point, coordinates=[37.662285439648, 55.856445098825]}";
"11228";"«Ул. Грина, 20», улица Грина (в центр)";"37.5788195394268";"55.5646508277374";"улица Грина";"Юго-Западный административный округ";"район Северное Бутово";"А108; А737; А753; А848; А1004";"Ул. Грина, 20";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1725368";"{type=Point, coordinates=[37.5788195394268, 55.5646508277374]}";
"11229";"«Ул. Грина, 20», улица Грина (от центра)";"37.5785372555053";"55.565050200182";"улица Грина";"Юго-Западный административный округ";"район Северное Бутово";"А108; А737; А753; А848; А1004";"Ул. Грина, 20";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1725369";"{type=Point, coordinates=[37.5785372555053, 55.565050200182]}";
"11230";"«7-й В мкр. Северного Бутова», улица Грина (от центра)";"37.5841646316909";"55.5627707301192";"улица Грина";"Юго-Западный административный округ";"район Северное Бутово";"А108; А737; А753; А848; А1004";"7-й В мкр. Северного Бутова";"от центра";"нет";"";"активна";"1725370";"{type=Point, coordinates=[37.5841646316909, 55.5627707301192]}";
"11231";"«По требованию», 1-й Котляковский переулок (от центра)";"37.642285782422";"55.6438331021824";"1-й Котляковский переулок";"Южный административный округ";"район Москворечье-Сабурово";"А150";"По требованию";"от центра";"нет";"";"активна";"1725371";"{type=Point, coordinates=[37.642285812688, 55.643832732991]}";
"11232";"«Кантемировская ул., 59», Кантемировская улица (в центр)";"37.6443932738447";"55.6382042636396";"Кантемировская улица";"Южный административный округ";"район Царицыно";"А150";"Кантемировская ул., 59";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1725372";"{type=Point, coordinates=[37.644393304344, 55.638203894684]}";
